"time","group","sim","state","value"
23,1,39,"S",0.704
24,1,39,"S",0.676
25,1,39,"S",0.643
26,1,39,"S",0.616
27,1,39,"S",0.591
28,1,39,"S",0.562
29,1,39,"S",0.527
30,1,39,"S",0.492
31,1,39,"S",0.454
32,1,39,"S",0.419
33,1,39,"S",0.383
34,1,39,"S",0.347
35,1,39,"S",0.322
36,1,39,"S",0.296
37,1,39,"S",0.273
38,1,39,"S",0.247
39,1,39,"S",0.22
40,1,39,"S",0.203
41,1,39,"S",0.196
42,1,39,"S",0.19
43,1,39,"S",0.177
44,1,39,"S",0.174
45,1,39,"S",0.166
46,1,39,"S",0.165
47,1,39,"S",0.165
48,1,39,"S",0.146
49,1,39,"S",0.141
50,1,39,"S",0.135
51,1,39,"S",0.134
52,1,39,"S",0.126
53,1,39,"S",0.129
54,1,39,"S",0.13
55,1,39,"S",0.127
56,1,39,"S",0.132
57,1,39,"S",0.139
58,1,39,"S",0.148
59,1,39,"S",0.156
60,1,39,"S",0.154
61,1,39,"S",0.172
62,1,39,"S",0.172
63,1,39,"S",0.182
64,1,39,"S",0.182
65,1,39,"S",0.177
66,1,39,"S",0.169
67,1,39,"S",0.171
68,1,39,"S",0.171
69,1,39,"S",0.173
70,1,39,"S",0.179
71,1,39,"S",0.171
72,1,39,"S",0.17
73,1,39,"S",0.157
74,1,39,"S",0.164
75,1,39,"S",0.167
76,1,39,"S",0.168
77,1,39,"S",0.167
78,1,39,"S",0.17
79,1,39,"S",0.156
80,1,39,"S",0.155
1,1,39,"I",0.005
2,1,39,"I",0.007
3,1,39,"I",0.012
4,1,39,"I",0.017
5,1,39,"I",0.023
6,1,39,"I",0.022
7,1,39,"I",0.027
8,1,39,"I",0.037
9,1,39,"I",0.039
10,1,39,"I",0.044
11,1,39,"I",0.05
12,1,39,"I",0.059
13,1,39,"I",0.07
14,1,39,"I",0.085
15,1,39,"I",0.099
16,1,39,"I",0.119
17,1,39,"I",0.138
18,1,39,"I",0.153
19,1,39,"I",0.175
20,1,39,"I",0.186
21,1,39,"I",0.207
22,1,39,"I",0.231
23,1,39,"I",0.257
24,1,39,"I",0.28
25,1,39,"I",0.312
26,1,39,"I",0.334
27,1,39,"I",0.359
28,1,39,"I",0.383
29,1,39,"I",0.416
30,1,39,"I",0.445
31,1,39,"I",0.479
32,1,39,"I",0.508
33,1,39,"I",0.533
34,1,39,"I",0.562
35,1,39,"I",0.566
36,1,39,"I",0.586
37,1,39,"I",0.602
38,1,39,"I",0.618
39,1,39,"I",0.641
40,1,39,"I",0.65
41,1,39,"I",0.651
42,1,39,"I",0.652
43,1,39,"I",0.66
44,1,39,"I",0.659
45,1,39,"I",0.657
46,1,39,"I",0.647
47,1,39,"I",0.637
48,1,39,"I",0.65
49,1,39,"I",0.647
50,1,39,"I",0.651
51,1,39,"I",0.639
52,1,39,"I",0.637
53,1,39,"I",0.625
54,1,39,"I",0.619
55,1,39,"I",0.6
56,1,39,"I",0.593
57,1,39,"I",0.591
58,1,39,"I",0.585
59,1,39,"I",0.585
60,1,39,"I",0.586
61,1,39,"I",0.578
62,1,39,"I",0.58
63,1,39,"I",0.576
64,1,39,"I",0.579
65,1,39,"I",0.582
66,1,39,"I",0.59
67,1,39,"I",0.589
68,1,39,"I",0.592
69,1,39,"I",0.59
70,1,39,"I",0.585
71,1,39,"I",0.581
72,1,39,"I",0.581
73,1,39,"I",0.589
74,1,39,"I",0.588
75,1,39,"I",0.597
76,1,39,"I",0.593
77,1,39,"I",0.603
78,1,39,"I",0.6
79,1,39,"I",0.602
80,1,39,"I",0.61
1,1,39,"R",0
2,1,39,"R",0
3,1,39,"R",0
4,1,39,"R",0
5,1,39,"R",0.001
6,1,39,"R",0.002
7,1,39,"R",0.002
8,1,39,"R",0.002
9,1,39,"R",0.001
10,1,39,"R",0.003
11,1,39,"R",0.004
12,1,39,"R",0.005
13,1,39,"R",0.004
14,1,39,"R",0.008
15,1,39,"R",0.01
16,1,39,"R",0.008
17,1,39,"R",0.009
18,1,39,"R",0.013
19,1,39,"R",0.016
20,1,39,"R",0.019
21,1,39,"R",0.022
22,1,39,"R",0.027
23,1,39,"R",0.039
24,1,39,"R",0.044
25,1,39,"R",0.045
26,1,39,"R",0.05
27,1,39,"R",0.05
28,1,39,"R",0.055
29,1,39,"R",0.057
30,1,39,"R",0.063
31,1,39,"R",0.067
32,1,39,"R",0.073
33,1,39,"R",0.084
34,1,39,"R",0.091
35,1,39,"R",0.112
36,1,39,"R",0.118
37,1,39,"R",0.125
38,1,39,"R",0.135
39,1,39,"R",0.139
40,1,39,"R",0.147
41,1,39,"R",0.153
42,1,39,"R",0.158
43,1,39,"R",0.163
44,1,39,"R",0.167
45,1,39,"R",0.177
46,1,39,"R",0.188
47,1,39,"R",0.198
48,1,39,"R",0.204
49,1,39,"R",0.212
50,1,39,"R",0.214
51,1,39,"R",0.227
52,1,39,"R",0.237
53,1,39,"R",0.246
54,1,39,"R",0.251
55,1,39,"R",0.273
56,1,39,"R",0.275
57,1,39,"R",0.27
58,1,39,"R",0.267
59,1,39,"R",0.259
60,1,39,"R",0.26
61,1,39,"R",0.25
62,1,39,"R",0.248
63,1,39,"R",0.242
64,1,39,"R",0.239
65,1,39,"R",0.241
66,1,39,"R",0.241
67,1,39,"R",0.24
68,1,39,"R",0.237
69,1,39,"R",0.237
70,1,39,"R",0.236
71,1,39,"R",0.248
72,1,39,"R",0.249
73,1,39,"R",0.254
74,1,39,"R",0.248
75,1,39,"R",0.236
76,1,39,"R",0.239
77,1,39,"R",0.23
78,1,39,"R",0.23
79,1,39,"R",0.242
80,1,39,"R",0.235
1,1,39,"incidence",0
2,1,39,"incidence",0
3,1,39,"incidence",1
4,1,39,"incidence",1
5,1,39,"incidence",0
6,1,39,"incidence",0
7,1,39,"incidence",1
8,1,39,"incidence",1
9,1,39,"incidence",0
10,1,39,"incidence",0
11,1,39,"incidence",0
12,1,39,"incidence",0
13,1,39,"incidence",2
14,1,39,"incidence",4
15,1,39,"incidence",0
16,1,39,"incidence",1
17,1,39,"incidence",2
18,1,39,"incidence",1
19,1,39,"incidence",2
20,1,39,"incidence",3
21,1,39,"incidence",3
22,1,39,"incidence",3
23,1,39,"incidence",1
24,1,39,"incidence",1
25,1,39,"incidence",3
26,1,39,"incidence",4
27,1,39,"incidence",3
28,1,39,"incidence",6
29,1,39,"incidence",7
30,1,39,"incidence",4
31,1,39,"incidence",3
32,1,39,"incidence",1
33,1,39,"incidence",4
34,1,39,"incidence",2
35,1,39,"incidence",2
36,1,39,"incidence",6
37,1,39,"incidence",1
38,1,39,"incidence",2
39,1,39,"incidence",3
40,1,39,"incidence",6
41,1,39,"incidence",1
42,1,39,"incidence",0
43,1,39,"incidence",1
44,1,39,"incidence",0
45,1,39,"incidence",2
46,1,39,"incidence",3
47,1,39,"incidence",4
48,1,39,"incidence",5
49,1,39,"incidence",0
50,1,39,"incidence",3
51,1,39,"incidence",1
52,1,39,"incidence",1
53,1,39,"incidence",1
54,1,39,"incidence",2
55,1,39,"incidence",0
56,1,39,"incidence",3
57,1,39,"incidence",3
58,1,39,"incidence",1
59,1,39,"incidence",0
60,1,39,"incidence",0
61,1,39,"incidence",3
62,1,39,"incidence",2
63,1,39,"incidence",2
64,1,39,"incidence",2
65,1,39,"incidence",3
66,1,39,"incidence",2
67,1,39,"incidence",0
68,1,39,"incidence",1
69,1,39,"incidence",2
70,1,39,"incidence",1
71,1,39,"incidence",0
72,1,39,"incidence",1
73,1,39,"incidence",3
74,1,39,"incidence",0
75,1,39,"incidence",1
76,1,39,"incidence",1
77,1,39,"incidence",3
78,1,39,"incidence",3
79,1,39,"incidence",3
80,1,39,"incidence",2
1,1,40,"S",0.995
2,1,40,"S",0.994
3,1,40,"S",0.994
4,1,40,"S",0.993
5,1,40,"S",0.99
6,1,40,"S",0.988
7,1,40,"S",0.987
8,1,40,"S",0.987
9,1,40,"S",0.988
10,1,40,"S",0.984
11,1,40,"S",0.982
12,1,40,"S",0.979
13,1,40,"S",0.977
14,1,40,"S",0.974
15,1,40,"S",0.968
16,1,40,"S",0.963
17,1,40,"S",0.955
18,1,40,"S",0.945
19,1,40,"S",0.938
20,1,40,"S",0.926
21,1,40,"S",0.912
22,1,40,"S",0.903
23,1,40,"S",0.895
24,1,40,"S",0.876
25,1,40,"S",0.854
26,1,40,"S",0.833
27,1,40,"S",0.816
28,1,40,"S",0.798
29,1,40,"S",0.773
30,1,40,"S",0.744
31,1,40,"S",0.721
32,1,40,"S",0.682
33,1,40,"S",0.643
34,1,40,"S",0.609
35,1,40,"S",0.579
36,1,40,"S",0.542
37,1,40,"S",0.51
38,1,40,"S",0.472
39,1,40,"S",0.434
40,1,40,"S",0.408
41,1,40,"S",0.379
42,1,40,"S",0.344
43,1,40,"S",0.311
44,1,40,"S",0.281
45,1,40,"S",0.269
46,1,40,"S",0.247
47,1,40,"S",0.236
48,1,40,"S",0.225
49,1,40,"S",0.217
50,1,40,"S",0.222
51,1,40,"S",0.216
52,1,40,"S",0.21
53,1,40,"S",0.197
54,1,40,"S",0.184
55,1,40,"S",0.176
56,1,40,"S",0.183
57,1,40,"S",0.182
58,1,40,"S",0.181
59,1,40,"S",0.176
60,1,40,"S",0.163
61,1,40,"S",0.161
62,1,40,"S",0.16
63,1,40,"S",0.151
64,1,40,"S",0.157
65,1,40,"S",0.155
66,1,40,"S",0.165
67,1,40,"S",0.169
68,1,40,"S",0.166
69,1,40,"S",0.153
70,1,40,"S",0.155
71,1,40,"S",0.175
72,1,40,"S",0.175
73,1,40,"S",0.171
74,1,40,"S",0.169
75,1,40,"S",0.179
76,1,40,"S",0.182
77,1,40,"S",0.184
78,1,40,"S",0.171
79,1,40,"S",0.175
80,1,40,"S",0.172
1,1,40,"I",0.005
2,1,40,"I",0.006
3,1,40,"I",0.006
4,1,40,"I",0.007
5,1,40,"I",0.01
6,1,40,"I",0.01
7,1,40,"I",0.011
8,1,40,"I",0.011
9,1,40,"I",0.01
10,1,40,"I",0.013
11,1,40,"I",0.015
12,1,40,"I",0.018
13,1,40,"I",0.02
14,1,40,"I",0.022
15,1,40,"I",0.027
16,1,40,"I",0.032
17,1,40,"I",0.038
18,1,40,"I",0.05
19,1,40,"I",0.057
20,1,40,"I",0.068
21,1,40,"I",0.08
22,1,40,"I",0.091
23,1,40,"I",0.093
24,1,40,"I",0.112
25,1,40,"I",0.127
26,1,40,"I",0.146
27,1,40,"I",0.163
28,1,40,"I",0.177
29,1,40,"I",0.202
30,1,40,"I",0.227
31,1,40,"I",0.242
32,1,40,"I",0.274
33,1,40,"I",0.304
34,1,40,"I",0.323
35,1,40,"I",0.349
36,1,40,"I",0.384
37,1,40,"I",0.406
38,1,40,"I",0.44
39,1,40,"I",0.472
40,1,40,"I",0.484
41,1,40,"I",0.504
42,1,40,"I",0.531
43,1,40,"I",0.546
44,1,40,"I",0.569
45,1,40,"I",0.569
46,1,40,"I",0.584
47,1,40,"I",0.585
48,1,40,"I",0.587
49,1,40,"I",0.585
50,1,40,"I",0.581
51,1,40,"I",0.565
52,1,40,"I",0.564
53,1,40,"I",0.57
54,1,40,"I",0.576
55,1,40,"I",0.58
56,1,40,"I",0.582
57,1,40,"I",0.582
58,1,40,"I",0.582
59,1,40,"I",0.586
60,1,40,"I",0.589
61,1,40,"I",0.593
62,1,40,"I",0.594
63,1,40,"I",0.599
64,1,40,"I",0.59
65,1,40,"I",0.594
66,1,40,"I",0.584
67,1,40,"I",0.579
68,1,40,"I",0.576
69,1,40,"I",0.579
70,1,40,"I",0.571
71,1,40,"I",0.557
72,1,40,"I",0.555
73,1,40,"I",0.566
74,1,40,"I",0.565
75,1,40,"I",0.561
76,1,40,"I",0.561
77,1,40,"I",0.554
78,1,40,"I",0.551
79,1,40,"I",0.552
80,1,40,"I",0.553
1,1,40,"R",0
2,1,40,"R",0
3,1,40,"R",0
4,1,40,"R",0
5,1,40,"R",0
6,1,40,"R",0.002
7,1,40,"R",0.002
8,1,40,"R",0.002
9,1,40,"R",0.002
10,1,40,"R",0.003
11,1,40,"R",0.003
12,1,40,"R",0.003
13,1,40,"R",0.003
14,1,40,"R",0.004
15,1,40,"R",0.005
16,1,40,"R",0.005
17,1,40,"R",0.007
18,1,40,"R",0.005
19,1,40,"R",0.005
20,1,40,"R",0.006
21,1,40,"R",0.008
22,1,40,"R",0.006
23,1,40,"R",0.012
24,1,40,"R",0.012
25,1,40,"R",0.019
26,1,40,"R",0.021
27,1,40,"R",0.021
28,1,40,"R",0.025
29,1,40,"R",0.025
30,1,40,"R",0.029
31,1,40,"R",0.037
32,1,40,"R",0.044
33,1,40,"R",0.053
34,1,40,"R",0.068
35,1,40,"R",0.072
36,1,40,"R",0.074
37,1,40,"R",0.084
38,1,40,"R",0.088
39,1,40,"R",0.094
40,1,40,"R",0.108
41,1,40,"R",0.117
42,1,40,"R",0.125
43,1,40,"R",0.143
44,1,40,"R",0.15
45,1,40,"R",0.162
46,1,40,"R",0.169
47,1,40,"R",0.179
48,1,40,"R",0.188
49,1,40,"R",0.198
50,1,40,"R",0.197
51,1,40,"R",0.219
52,1,40,"R",0.226
53,1,40,"R",0.233
54,1,40,"R",0.24
55,1,40,"R",0.244
56,1,40,"R",0.235
57,1,40,"R",0.236
58,1,40,"R",0.237
59,1,40,"R",0.238
60,1,40,"R",0.248
61,1,40,"R",0.246
62,1,40,"R",0.246
63,1,40,"R",0.25
64,1,40,"R",0.253
65,1,40,"R",0.251
66,1,40,"R",0.251
67,1,40,"R",0.252
68,1,40,"R",0.258
69,1,40,"R",0.268
70,1,40,"R",0.274
71,1,40,"R",0.268
72,1,40,"R",0.27
73,1,40,"R",0.263
74,1,40,"R",0.266
75,1,40,"R",0.26
76,1,40,"R",0.257
77,1,40,"R",0.262
78,1,40,"R",0.278
79,1,40,"R",0.273
80,1,40,"R",0.275
1,1,40,"incidence",0
2,1,40,"incidence",0
3,1,40,"incidence",0
4,1,40,"incidence",0
5,1,40,"incidence",1
6,1,40,"incidence",0
7,1,40,"incidence",0
8,1,40,"incidence",0
9,1,40,"incidence",0
10,1,40,"incidence",1
11,1,40,"incidence",0
12,1,40,"incidence",0
13,1,40,"incidence",0
14,1,40,"incidence",0
15,1,40,"incidence",2
16,1,40,"incidence",0
17,1,40,"incidence",1
18,1,40,"incidence",2
19,1,40,"incidence",0
20,1,40,"incidence",1
21,1,40,"incidence",1
22,1,40,"incidence",1
23,1,40,"incidence",1
24,1,40,"incidence",3
25,1,40,"incidence",4
26,1,40,"incidence",4
27,1,40,"incidence",2
28,1,40,"incidence",2
29,1,40,"incidence",1
30,1,40,"incidence",5
31,1,40,"incidence",3
32,1,40,"incidence",3
33,1,40,"incidence",4
34,1,40,"incidence",7
35,1,40,"incidence",3
36,1,40,"incidence",3
37,1,40,"incidence",3
38,1,40,"incidence",6
39,1,40,"incidence",3
40,1,40,"incidence",6
41,1,40,"incidence",4
42,1,40,"incidence",5
43,1,40,"incidence",8
44,1,40,"incidence",2
45,1,40,"incidence",4
46,1,40,"incidence",4
47,1,40,"incidence",1
48,1,40,"incidence",1
49,1,40,"incidence",4
50,1,40,"incidence",2
51,1,40,"incidence",1
52,1,40,"incidence",1
53,1,40,"incidence",2
54,1,40,"incidence",0
55,1,40,"incidence",3
56,1,40,"incidence",2
57,1,40,"incidence",0
58,1,40,"incidence",2
59,1,40,"incidence",2
60,1,40,"incidence",4
61,1,40,"incidence",0
62,1,40,"incidence",2
63,1,40,"incidence",4
64,1,40,"incidence",3
65,1,40,"incidence",3
66,1,40,"incidence",1
67,1,40,"incidence",0
68,1,40,"incidence",2
69,1,40,"incidence",0
70,1,40,"incidence",1
71,1,40,"incidence",0
72,1,40,"incidence",1
73,1,40,"incidence",1
74,1,40,"incidence",0
75,1,40,"incidence",1
76,1,40,"incidence",2
77,1,40,"incidence",2
78,1,40,"incidence",2
79,1,40,"incidence",4
80,1,40,"incidence",2
1,1,41,"S",0.995
2,1,41,"S",0.994
3,1,41,"S",0.994
4,1,41,"S",0.992
5,1,41,"S",0.991
6,1,41,"S",0.987
7,1,41,"S",0.986
8,1,41,"S",0.986
9,1,41,"S",0.985
10,1,41,"S",0.979
11,1,41,"S",0.975
12,1,41,"S",0.974
13,1,41,"S",0.973
14,1,41,"S",0.966
15,1,41,"S",0.959
16,1,41,"S",0.953
17,1,41,"S",0.947
18,1,41,"S",0.94
19,1,41,"S",0.932
20,1,41,"S",0.928
21,1,41,"S",0.921
22,1,41,"S",0.916
23,1,41,"S",0.908
24,1,41,"S",0.893
25,1,41,"S",0.879
26,1,41,"S",0.867
27,1,41,"S",0.851
28,1,41,"S",0.835
29,1,41,"S",0.813
30,1,41,"S",0.793
31,1,41,"S",0.772
32,1,41,"S",0.753
33,1,41,"S",0.737
34,1,41,"S",0.708
35,1,41,"S",0.671
36,1,41,"S",0.641
37,1,41,"S",0.606
38,1,41,"S",0.577
39,1,41,"S",0.543
40,1,41,"S",0.509
41,1,41,"S",0.478
42,1,41,"S",0.457
43,1,41,"S",0.419
44,1,41,"S",0.394
45,1,41,"S",0.364
46,1,41,"S",0.324
47,1,41,"S",0.295
48,1,41,"S",0.271
49,1,41,"S",0.256
50,1,41,"S",0.233
51,1,41,"S",0.211
52,1,41,"S",0.206
53,1,41,"S",0.196
54,1,41,"S",0.185
55,1,41,"S",0.184
56,1,41,"S",0.182
57,1,41,"S",0.176
58,1,41,"S",0.173
59,1,41,"S",0.172
60,1,41,"S",0.172
61,1,41,"S",0.169
62,1,41,"S",0.171
63,1,41,"S",0.173
64,1,41,"S",0.165
65,1,41,"S",0.163
66,1,41,"S",0.159
67,1,41,"S",0.161
68,1,41,"S",0.158
69,1,41,"S",0.153
70,1,41,"S",0.151
71,1,41,"S",0.151
72,1,41,"S",0.146
73,1,41,"S",0.16
74,1,41,"S",0.15
75,1,41,"S",0.151
76,1,41,"S",0.148
77,1,41,"S",0.143
78,1,41,"S",0.151
79,1,41,"S",0.146
80,1,41,"S",0.139
1,1,41,"I",0.005
2,1,41,"I",0.006
3,1,41,"I",0.006
4,1,41,"I",0.008
5,1,41,"I",0.009
6,1,41,"I",0.013
7,1,41,"I",0.014
8,1,41,"I",0.012
9,1,41,"I",0.013
10,1,41,"I",0.019
11,1,41,"I",0.023
12,1,41,"I",0.022
13,1,41,"I",0.021
14,1,41,"I",0.027
15,1,41,"I",0.033
16,1,41,"I",0.04
17,1,41,"I",0.044
18,1,41,"I",0.049
19,1,41,"I",0.055
20,1,41,"I",0.057
21,1,41,"I",0.063
22,1,41,"I",0.068
23,1,41,"I",0.072
24,1,41,"I",0.088
25,1,41,"I",0.103
26,1,41,"I",0.106
27,1,41,"I",0.124
28,1,41,"I",0.137
29,1,41,"I",0.151
30,1,41,"I",0.165
31,1,41,"I",0.181
32,1,41,"I",0.197
33,1,41,"I",0.212
34,1,41,"I",0.236
35,1,41,"I",0.267
36,1,41,"I",0.291
37,1,41,"I",0.321
38,1,41,"I",0.346
39,1,41,"I",0.37
40,1,41,"I",0.404
41,1,41,"I",0.423
42,1,41,"I",0.448
43,1,41,"I",0.472
44,1,41,"I",0.492
45,1,41,"I",0.517
46,1,41,"I",0.549
47,1,41,"I",0.557
48,1,41,"I",0.57
49,1,41,"I",0.582
50,1,41,"I",0.6
51,1,41,"I",0.609
52,1,41,"I",0.618
53,1,41,"I",0.62
54,1,41,"I",0.618
55,1,41,"I",0.62
56,1,41,"I",0.624
57,1,41,"I",0.612
58,1,41,"I",0.614
59,1,41,"I",0.611
60,1,41,"I",0.605
61,1,41,"I",0.602
62,1,41,"I",0.606
63,1,41,"I",0.612
64,1,41,"I",0.623
65,1,41,"I",0.609
66,1,41,"I",0.606
67,1,41,"I",0.603
68,1,41,"I",0.604
69,1,41,"I",0.607
70,1,41,"I",0.614
71,1,41,"I",0.614
72,1,41,"I",0.618
73,1,41,"I",0.615
74,1,41,"I",0.617
75,1,41,"I",0.612
76,1,41,"I",0.605
77,1,41,"I",0.594
78,1,41,"I",0.584
79,1,41,"I",0.587
80,1,41,"I",0.581
1,1,41,"R",0
2,1,41,"R",0
3,1,41,"R",0
4,1,41,"R",0
5,1,41,"R",0
6,1,41,"R",0
7,1,41,"R",0
8,1,41,"R",0.002
9,1,41,"R",0.002
10,1,41,"R",0.002
11,1,41,"R",0.002
12,1,41,"R",0.004
13,1,41,"R",0.006
14,1,41,"R",0.007
15,1,41,"R",0.008
16,1,41,"R",0.007
17,1,41,"R",0.009
18,1,41,"R",0.011
19,1,41,"R",0.013
20,1,41,"R",0.015
21,1,41,"R",0.016
22,1,41,"R",0.016
23,1,41,"R",0.02
24,1,41,"R",0.019
25,1,41,"R",0.018
26,1,41,"R",0.027
27,1,41,"R",0.025
28,1,41,"R",0.028
29,1,41,"R",0.036
30,1,41,"R",0.042
31,1,41,"R",0.047
32,1,41,"R",0.05
33,1,41,"R",0.051
34,1,41,"R",0.056
35,1,41,"R",0.062
36,1,41,"R",0.068
37,1,41,"R",0.073
38,1,41,"R",0.077
39,1,41,"R",0.087
40,1,41,"R",0.087
41,1,41,"R",0.099
42,1,41,"R",0.095
43,1,41,"R",0.109
44,1,41,"R",0.114
45,1,41,"R",0.119
46,1,41,"R",0.127
47,1,41,"R",0.148
48,1,41,"R",0.159
49,1,41,"R",0.162
50,1,41,"R",0.167
51,1,41,"R",0.18
52,1,41,"R",0.176
53,1,41,"R",0.184
54,1,41,"R",0.197
55,1,41,"R",0.196
56,1,41,"R",0.194
57,1,41,"R",0.212
58,1,41,"R",0.213
59,1,41,"R",0.217
60,1,41,"R",0.223
61,1,41,"R",0.229
62,1,41,"R",0.223
63,1,41,"R",0.215
64,1,41,"R",0.212
65,1,41,"R",0.228
66,1,41,"R",0.235
67,1,41,"R",0.236
68,1,41,"R",0.238
69,1,41,"R",0.24
70,1,41,"R",0.235
71,1,41,"R",0.235
72,1,41,"R",0.236
73,1,41,"R",0.225
74,1,41,"R",0.233
75,1,41,"R",0.237
76,1,41,"R",0.247
77,1,41,"R",0.263
78,1,41,"R",0.265
79,1,41,"R",0.267
80,1,41,"R",0.28
1,1,41,"incidence",0
2,1,41,"incidence",0
3,1,41,"incidence",0
4,1,41,"incidence",0
5,1,41,"incidence",0
6,1,41,"incidence",0
7,1,41,"incidence",1
8,1,41,"incidence",0
9,1,41,"incidence",0
10,1,41,"incidence",1
11,1,41,"incidence",0
12,1,41,"incidence",0
13,1,41,"incidence",0
14,1,41,"incidence",1
15,1,41,"incidence",0
16,1,41,"incidence",1
17,1,41,"incidence",1
18,1,41,"incidence",1
19,1,41,"incidence",2
20,1,41,"incidence",2
21,1,41,"incidence",1
22,1,41,"incidence",1
23,1,41,"incidence",1
24,1,41,"incidence",2
25,1,41,"incidence",1
26,1,41,"incidence",0
27,1,41,"incidence",2
28,1,41,"incidence",2
29,1,41,"incidence",3
30,1,41,"incidence",3
31,1,41,"incidence",7
32,1,41,"incidence",3
33,1,41,"incidence",1
34,1,41,"incidence",2
35,1,41,"incidence",2
36,1,41,"incidence",3
37,1,41,"incidence",4
38,1,41,"incidence",1
39,1,41,"incidence",9
40,1,41,"incidence",5
41,1,41,"incidence",6
42,1,41,"incidence",4
43,1,41,"incidence",1
44,1,41,"incidence",4
45,1,41,"incidence",3
46,1,41,"incidence",3
47,1,41,"incidence",1
48,1,41,"incidence",3
49,1,41,"incidence",4
50,1,41,"incidence",0
51,1,41,"incidence",5
52,1,41,"incidence",3
53,1,41,"incidence",2
54,1,41,"incidence",1
55,1,41,"incidence",2
56,1,41,"incidence",1
57,1,41,"incidence",0
58,1,41,"incidence",1
59,1,41,"incidence",3
60,1,41,"incidence",1
61,1,41,"incidence",0
62,1,41,"incidence",1
63,1,41,"incidence",1
64,1,41,"incidence",2
65,1,41,"incidence",3
66,1,41,"incidence",3
67,1,41,"incidence",4
68,1,41,"incidence",3
69,1,41,"incidence",1
70,1,41,"incidence",1
71,1,41,"incidence",2
72,1,41,"incidence",6
73,1,41,"incidence",1
74,1,41,"incidence",0
75,1,41,"incidence",1
76,1,41,"incidence",2
77,1,41,"incidence",3
78,1,41,"incidence",1
79,1,41,"incidence",3
80,1,41,"incidence",3
1,1,42,"S",0.995
2,1,42,"S",0.994
3,1,42,"S",0.993
4,1,42,"S",0.993
5,1,42,"S",0.992
6,1,42,"S",0.99
7,1,42,"S",0.99
8,1,42,"S",0.987
9,1,42,"S",0.985
10,1,42,"S",0.983
11,1,42,"S",0.975
12,1,42,"S",0.972
13,1,42,"S",0.967
14,1,42,"S",0.962
15,1,42,"S",0.949
16,1,42,"S",0.939
17,1,42,"S",0.929
18,1,42,"S",0.924
19,1,42,"S",0.911
20,1,42,"S",0.892
21,1,42,"S",0.881
22,1,42,"S",0.866
23,1,42,"S",0.841
24,1,42,"S",0.809
25,1,42,"S",0.785
26,1,42,"S",0.757
27,1,42,"S",0.732
28,1,42,"S",0.703
29,1,42,"S",0.679
30,1,42,"S",0.653
31,1,42,"S",0.623
32,1,42,"S",0.589
33,1,42,"S",0.56
34,1,42,"S",0.525
35,1,42,"S",0.485
36,1,42,"S",0.456
37,1,42,"S",0.424
38,1,42,"S",0.395
39,1,42,"S",0.36
40,1,42,"S",0.323
41,1,42,"S",0.298
42,1,42,"S",0.282
43,1,42,"S",0.263
44,1,42,"S",0.24
45,1,42,"S",0.232
46,1,42,"S",0.217
47,1,42,"S",0.204
48,1,42,"S",0.201
49,1,42,"S",0.203
50,1,42,"S",0.191
51,1,42,"S",0.184
52,1,42,"S",0.166
53,1,42,"S",0.169
54,1,42,"S",0.155
55,1,42,"S",0.156
56,1,42,"S",0.159
57,1,42,"S",0.165
58,1,42,"S",0.16
59,1,42,"S",0.147
60,1,42,"S",0.152
61,1,42,"S",0.159
62,1,42,"S",0.167
63,1,42,"S",0.162
64,1,42,"S",0.151
65,1,42,"S",0.147
66,1,42,"S",0.154
67,1,42,"S",0.149
68,1,42,"S",0.151
69,1,42,"S",0.151
70,1,42,"S",0.155
71,1,42,"S",0.155
72,1,42,"S",0.16
73,1,42,"S",0.162
74,1,42,"S",0.164
75,1,42,"S",0.168
76,1,42,"S",0.164
77,1,42,"S",0.163
78,1,42,"S",0.162
79,1,42,"S",0.171
80,1,42,"S",0.159
1,1,42,"I",0.005
2,1,42,"I",0.006
3,1,42,"I",0.007
4,1,42,"I",0.007
5,1,42,"I",0.008
6,1,42,"I",0.01
7,1,42,"I",0.01
8,1,42,"I",0.013
9,1,42,"I",0.015
10,1,42,"I",0.017
11,1,42,"I",0.023
12,1,42,"I",0.025
13,1,42,"I",0.03
14,1,42,"I",0.036
15,1,42,"I",0.049
16,1,42,"I",0.058
17,1,42,"I",0.065
18,1,42,"I",0.07
19,1,42,"I",0.08
20,1,42,"I",0.1
21,1,42,"I",0.104
22,1,42,"I",0.121
23,1,42,"I",0.143
24,1,42,"I",0.171
25,1,42,"I",0.19
26,1,42,"I",0.216
27,1,42,"I",0.229
28,1,42,"I",0.257
29,1,42,"I",0.268
30,1,42,"I",0.284
31,1,42,"I",0.309
32,1,42,"I",0.334
33,1,42,"I",0.358
34,1,42,"I",0.388
35,1,42,"I",0.42
36,1,42,"I",0.44
37,1,42,"I",0.466
38,1,42,"I",0.486
39,1,42,"I",0.518
40,1,42,"I",0.542
41,1,42,"I",0.56
42,1,42,"I",0.575
43,1,42,"I",0.592
44,1,42,"I",0.613
45,1,42,"I",0.613
46,1,42,"I",0.618
47,1,42,"I",0.611
48,1,42,"I",0.607
49,1,42,"I",0.605
50,1,42,"I",0.61
51,1,42,"I",0.614
52,1,42,"I",0.62
53,1,42,"I",0.604
54,1,42,"I",0.609
55,1,42,"I",0.612
56,1,42,"I",0.606
57,1,42,"I",0.591
58,1,42,"I",0.596
59,1,42,"I",0.598
60,1,42,"I",0.6
